ID	x	y
A_HELMiVDB1_c1380_5_GutProdPosi	-7.188015	-0.031259537
A_HELMiVDB1_c1380_6_GutProdPosi	-3.9587326	-4.2515182
A_HELMiVDB1_c1380_7_GutGetoPosi	-7.380865	-6.0879326
A_HELMiVDB1_c1380_7_GutProdPosi	-12.915581	10.00811
A_HELMiVDB1_c1380_9_GutGetoPosi	-8.0850115	-6.897787
A_HELMiVDB1_c2449_10_GutGetoPosi	-0.90285873	-9.601505
A_HELMiVDB1_c2449_12_GutGetoPosi	-3.5909452	-7.2458324
A_HELMiVDB1_c2449_13_GutGetoPosi	-9.52268	-5.9305954
A_HELMiVDB1_c2449_14_GutGetoPosi	-0.58015347	-9.372326
A_HELMiVDB1_c2449_15_GutGetoPosi	-9.416857	-5.856451
A_HELMiVDB1_c2449_17_GutGetoPosi	-3.5947952	-5.842367
A_HELMiVDB1_c2449_18_GutGetoPosi	-2.8544998	-9.521309
A_HELMiVDB1_c2449_19_GutGetoPosi	-4.348116	-5.067896
A_HELMiVDB1_c2449_1_GutGetoPosi	-7.1278267	-5.3352795
A_HELMiVDB1_c2449_1_GutProdPosi	10.71245	3.231512
A_HELMiVDB1_c2449_20_GutGetoPosi	-1.5044861	-5.642132
A_HELMiVDB1_c2449_21_GutGetoPosi	-1.8115511	-4.439533
A_HELMiVDB1_c2449_22_GutGetoPosi	-0.8816662	-6.282854
A_HELMiVDB1_c2449_23_GutGetoPosi	-2.093935	-5.7181683
A_HELMiVDB1_c2449_24_GutGetoPosi	-2.9831352	-4.0266905
A_HELMiVDB1_c2449_25_GutGetoPosi	-2.7016087	-4.1700783
A_HELMiVDB1_c2449_26_GutGetoPosi	-4.047984	-6.6113167
A_HELMiVDB1_c2449_27_GutGetoPosi	-5.1592293	-4.8745365
A_HELMiVDB1_c2449_28_GutGetoPosi	-3.0461817	-7.1250706
A_HELMiVDB1_c2449_2_GutGetoPosi	-0.6816673	-7.248699
A_HELMiVDB1_c2449_2_GutProdPosi	0.2690029	-0.43846703
A_HELMiVDB1_c2449_30_GutGetoPosi	-2.3373213	-1.7310352
A_HELMiVDB1_c2449_31_GutGetoPosi	-3.924055	-4.7307396
A_HELMiVDB1_c2449_32_GutGetoPosi	-1.8539352	-8.3764515
A_HELMiVDB1_c2449_33_GutGetoPosi	-3.8827095	-5.4072857
A_HELMiVDB1_c2449_34_GutGetoPosi	-2.700079	-5.9658012
A_HELMiVDB1_c2449_35_GutGetoPosi	-4.5228825	-4.101699
A_HELMiVDB1_c2449_36_GutGetoPosi	-3.079486	-5.016326
A_HELMiVDB1_c2449_38_GutGetoNega	-2.550703	-3.4109383
A_HELMiVDB1_c2449_39_GutGetoNega	-1.0472565	-2.5085392
A_HELMiVDB1_c2449_3_GutGetoPosi	-2.5827007	-7.8306026
A_HELMiVDB1_c2449_3_GutProdPosi	4.0657206	14.590534
A_HELMiVDB1_c2449_40_GutGetoNega	-0.52863693	-5.4446735
A_HELMiVDB1_c2449_41_GutGetoNega	0.8548279	-3.7580109
A_HELMiVDB1_c2449_42_GutGetoNega	1.569107	-3.275568
A_HELMiVDB1_c2449_43_GutGetoNega	-2.8039474	-1.3012848
A_HELMiVDB1_c2449_44_GutGetoNega	-1.6911983	-3.4121456
A_HELMiVDB1_c2449_45_GutGetoNega	0.11040211	-3.3501587
A_HELMiVDB1_c2449_46_GutGetoNega	-2.7056608	-1.1672592
A_HELMiVDB1_c2449_47_GutGetoNega	-0.18057156	-5.42819
A_HELMiVDB1_c2449_48_GutGetoNega	-1.7114458	-4.644822
A_HELMiVDB1_c2449_49_GutGetoNega	-0.050071716	-2.0770721
A_HELMiVDB1_c2449_4_GutGetoPosi	-0.77591896	-9.519192
A_HELMiVDB1_c2449_4_GutProdNega	-1.8242207	-3.7993317
A_HELMiVDB1_c2449_51_GutGetoNega	-1.1668377	-3.548582
A_HELMiVDB1_c2449_52_GutGetoNega	-1.219902	-3.6194592
A_HELMiVDB1_c2449_53_GutGetoNega	-1.5330944	-5.945219
A_HELMiVDB1_c2449_54_GutGetoNega	-0.6024151	-3.357665
A_HELMiVDB1_c2449_55_GutGetoNega	-2.1495838	-1.9458799
A_HELMiVDB1_c2449_56_GutGetoNega	0.62048626	-3.2242556
A_HELMiVDB1_c2449_57_GutGetoNega	-0.4124279	-2.9650803
A_HELMiVDB1_c2449_58_GutGetoNega	0.2851963	-3.7774715
A_HELMiVDB1_c2449_59_GutGetoNega	-4.369589	0.44605637
A_HELMiVDB1_c2449_5_GutGetoPosi	-6.493847	-4.57026
A_HELMiVDB1_c2449_5_GutProdPosi	-2.7139492	-6.901617
A_HELMiVDB1_c2449_60_GutGetoNega	-2.1101341	-10.406843
A_HELMiVDB1_c2449_61_GutGetoNega	-5.378558	0.548007
A_HELMiVDB1_c2449_62_GutGetoNega	-1.2833652	-4.986079
A_HELMiVDB1_c2449_63_GutGetoNega	-0.30031586	-3.874611
A_HELMiVDB1_c2449_64_GutGetoNega	-3.6212082	-1.4601965
A_HELMiVDB1_c2449_65_GutGetoNega	-1.0893192	-7.4896164
A_HELMiVDB1_c2449_66_GutGetoNega	-4.508912	0.8671942
A_HELMiVDB1_c2449_67_GutGetoNega	-3.6005468	-1.672782
A_HELMiVDB1_c2449_68_GutGetoNega	-0.38113022	-1.9863758
A_HELMiVDB1_c2449_69_GutGetoNega	-0.9137678	-2.9233084
A_HELMiVDB1_c2449_6_GutGetoPosi	-1.4418526	-8.359056
A_HELMiVDB1_c2449_6_GutProdPosi	-12.857033	9.88599
A_HELMiVDB1_c2449_70_GutGetoNega	-4.6362247	1.1939487
A_HELMiVDB1_c2449_71_GutGetoNega	-3.5864105	1.7652779
A_HELMiVDB1_c2449_72_GutGetoNega	-1.2727623	-2.3636417
A_HELMiVDB1_c2449_73_GutGetoNega	-1.9336624	-1.3449545
A_HELMiVDB1_c2449_8_GutGetoPosi	-0.8577938	-10.011539
A_HELMiVDB1_c2449_9_GutGetoPosi	-2.1301098	-8.673492
A_PRJEB32631_c3971_10_GutGetoPosi	-9.353678	-5.369728
A_PRJEB32631_c3971_11_GutGetoPosi	-8.051975	-4.5202656
A_PRJEB32631_c3971_12_GutGetoPosi	-3.5376415	-3.7184505
A_PRJEB32631_c3971_14_GutGetoPosi	-2.2611942	-2.4031124
A_PRJEB32631_c3971_16_GutGetoPosi	-8.323657	-6.695198
A_PRJEB32631_c3971_17_GutGetoPosi	-1.7494106	-3.244629
A_PRJEB32631_c3971_18_GutGetoPosi	-8.9361515	-4.523741
A_PRJEB32631_c3971_19_GutGetoPosi	-8.180744	-4.4889526
A_PRJEB32631_c3971_1_GutGetoPosi	-6.588768	-6.0288925
A_PRJEB32631_c3971_1_GutProdPosi	10.689936	4.22855
A_PRJEB32631_c3971_20_GutGetoPosi	-8.875025	-4.9000587
A_PRJEB32631_c3971_22_GutGetoPosi	-0.5304985	-2.9407587
A_PRJEB32631_c3971_23_GutGetoPosi	-3.1156502	-3.957365
A_PRJEB32631_c3971_24_GutGetoPosi	-7.8100243	-1.7995243
A_PRJEB32631_c3971_25_GutGetoPosi	-4.59762	-3.8896942
A_PRJEB32631_c3971_26_GutGetoPosi	-4.608571	-5.1155987
A_PRJEB32631_c3971_27_GutGetoPosi	-4.7498436	-4.2105885
A_PRJEB32631_c3971_28_GutGetoPosi	-5.8580914	-4.511961
A_PRJEB32631_c3971_29_GutGetoPosi	-5.8740864	-3.4740973
A_PRJEB32631_c3971_2_GutGetoPosi	-6.149397	-3.281909
A_PRJEB32631_c3971_2_GutProdPosi	0.7623024	0.12376404
A_PRJEB32631_c3971_33_GutGetoPosi	-6.9169626	-3.1901531
A_PRJEB32631_c3971_35_GutGetoPosi	-4.889408	-4.019537
A_PRJEB32631_c3971_37_GutGetoNega	-2.0582085	-2.9240103
A_PRJEB32631_c3971_38_GutGetoNega	-4.733984	-4.5427513
A_PRJEB32631_c3971_39_GutGetoNega	-2.0787659	-2.6961308
A_PRJEB32631_c3971_3_GutGetoPosi	-8.547335	-2.5103302
A_PRJEB32631_c3971_3_GutProdPosi	4.016924	14.786945
A_PRJEB32631_c3971_40_GutGetoNega	-3.8979788	-3.531807
A_PRJEB32631_c3971_41_GutGetoNega	-1.6880875	-4.9993477
A_PRJEB32631_c3971_42_GutGetoNega	0.42097473	-2.7199554
A_PRJEB32631_c3971_43_GutGetoNega	-3.5106735	-1.924221
A_PRJEB32631_c3971_44_GutGetoNega	-3.8784256	1.8846245
A_PRJEB32631_c3971_45_GutGetoNega	-1.3388958	-2.289753
A_PRJEB32631_c3971_46_GutGetoNega	-2.32909	-3.5180788
A_PRJEB32631_c3971_47_GutGetoNega	-1.3825331	-2.6059227
A_PRJEB32631_c3971_48_GutGetoNega	-6.745535	-1.7427025
A_PRJEB32631_c3971_49_GutGetoNega	-4.072688	-3.744608
A_PRJEB32631_c3971_4_GutGetoPosi	-8.275879	-2.7381477
A_PRJEB32631_c3971_4_GutProdPosi	-12.824596	9.264569
A_PRJEB32631_c3971_50_GutGetoNega	-2.8910933	-4.381052
A_PRJEB32631_c3971_51_GutGetoNega	0.26774597	-4.3092747
A_PRJEB32631_c3971_52_GutGetoNega	-3.8712158	-2.853013
A_PRJEB32631_c3971_53_GutGetoNega	-3.2391558	-7.820692
A_PRJEB32631_c3971_54_GutGetoNega	-5.262602	0.56109047
A_PRJEB32631_c3971_55_GutGetoNega	-2.8785553	-3.1260662
A_PRJEB32631_c3971_56_GutGetoNega	-5.177266	0.34178925
A_PRJEB32631_c3971_57_GutGetoNega	-1.5741386	-9.344622
A_PRJEB32631_c3971_58_GutGetoNega	-3.6291275	1.0187359
A_PRJEB32631_c3971_59_GutGetoNega	-1.8019943	-2.5651646
A_PRJEB32631_c3971_5_GutGetoPosi	-8.027325	-2.735921
A_PRJEB32631_c3971_5_GutProdPosi	-0.85181236	1.5775394
A_PRJEB32631_c3971_60_GutGetoNega	-1.7634907	-2.1005487
A_PRJEB32631_c3971_61_GutGetoNega	-1.093998	-8.437046
A_PRJEB32631_c3971_62_GutGetoNega	-2.5676231	-2.5275278
A_PRJEB32631_c3971_63_GutGetoNega	-2.1912327	-1.8833914
A_PRJEB32631_c3971_64_GutGetoNega	-4.8400784	1.2754564
A_PRJEB32631_c3971_65_GutGetoNega	-3.5298471	-1.9083061
A_PRJEB32631_c3971_66_GutGetoNega	-5.060295	0.9294281
A_PRJEB32631_c3971_67_GutGetoNega	-2.6220322	-3.2393074
A_PRJEB32631_c3971_68_GutGetoNega	-3.9093094	0.9806738
A_PRJEB32631_c3971_6_GutGetoPosi	-4.3027983	-7.9152517
A_PRJEB32631_c3971_6_GutProdPosi	-0.73940086	1.4932861
A_PRJEB32631_c3971_7_GutGetoPosi	-6.715231	-3.358676
A_PRJEB32631_c3971_7_GutProdPosi	-0.6685772	0.00961113
A_PRJEB32631_c3971_8_GutGetoPosi	-8.579632	-4.445261
A_PRJEB32631_c3971_8_GutProdPosi	-7.3930244	0.2300148
A_PRJEB32631_c3971_9_GutGetoPosi	-8.564564	-4.275696
A_PRJEB42363_c2591_10_GutGetoPosi	-3.46414	-4.997534
A_PRJEB42363_c2591_11_GutGetoPosi	-6.6739254	-5.637146
A_PRJEB42363_c2591_12_GutGetoPosi	-8.256264	-4.720825
A_PRJEB42363_c2591_14_GutGetoPosi	-3.040578	-2.6905918
A_PRJEB42363_c2591_15_GutGetoPosi	-8.417753	-5.71611
A_PRJEB42363_c2591_16_GutGetoPosi	-9.005581	-6.6424065
A_PRJEB42363_c2591_17_GutGetoPosi	-8.931929	-4.5969524
A_PRJEB42363_c2591_18_GutGetoPosi	-5.673154	-5.909956
A_PRJEB42363_c2591_19_GutGetoPosi	-8.351706	-7.0415173
A_PRJEB42363_c2591_1_GutGetoPosi	-5.0548706	-5.2785015
A_PRJEB42363_c2591_1_GutProdPosi	10.647541	3.5596104
A_PRJEB42363_c2591_21_GutGetoPosi	-1.7341633	-5.1695805
A_PRJEB42363_c2591_22_GutGetoPosi	-1.6987343	-6.414486
A_PRJEB42363_c2591_23_GutGetoPosi	-1.8866539	-5.858553
A_PRJEB42363_c2591_24_GutGetoPosi	-5.0731096	-5.668339
A_PRJEB42363_c2591_25_GutGetoPosi	-3.7982845	-4.345875
A_PRJEB42363_c2591_27_GutGetoPosi	-7.8082047	-4.616004
A_PRJEB42363_c2591_28_GutGetoPosi	-4.1026077	-7.8979626
A_PRJEB42363_c2591_2_GutGetoPosi	-8.311802	-4.841217
A_PRJEB42363_c2591_2_GutProdPosi	0.77528954	0.44797707
A_PRJEB42363_c2591_30_GutGetoPosi	-5.368788	-4.8596935
A_PRJEB42363_c2591_31_GutGetoPosi	-7.658249	-1.8597527
A_PRJEB42363_c2591_32_GutGetoPosi	-7.099859	-4.4676266
A_PRJEB42363_c2591_33_GutGetoPosi	-5.308976	-5.3597813
A_PRJEB42363_c2591_34_GutGetoPosi	-6.4850225	-3.9669962
A_PRJEB42363_c2591_36_GutGetoNega	-3.208004	-2.3345222
A_PRJEB42363_c2591_37_GutGetoNega	-0.6618042	-2.7340946
A_PRJEB42363_c2591_38_GutGetoNega	-4.560775	-2.4093418
A_PRJEB42363_c2591_39_GutGetoNega	-0.88733864	-3.7775393
A_PRJEB42363_c2591_3_GutGetoPosi	-7.9209766	-6.109762
A_PRJEB42363_c2591_3_GutProdPosi	4.3911705	14.35611
A_PRJEB42363_c2591_40_GutGetoNega	-2.5259705	-2.2999315
A_PRJEB42363_c2591_41_GutGetoNega	-0.7822552	-2.014639
A_PRJEB42363_c2591_42_GutGetoNega	1.1091843	-3.0395756
A_PRJEB42363_c2591_43_GutGetoNega	0.565979	-6.6091223
A_PRJEB42363_c2591_44_GutGetoNega	-1.8282223	-1.9166641
A_PRJEB42363_c2591_45_GutGetoNega	-1.6126966	-3.102027
A_PRJEB42363_c2591_46_GutGetoNega	-1.3333473	-5.5599346
A_PRJEB42363_c2591_47_GutGetoNega	-1.3704491	-4.452738
A_PRJEB42363_c2591_48_GutGetoNega	-1.8203545	-3.1013374
A_PRJEB42363_c2591_49_GutGetoNega	-4.52812	1.4632893
A_PRJEB42363_c2591_4_GutGetoPosi	-6.1652584	-2.8928432
A_PRJEB42363_c2591_4_GutProdPosi	-0.080768585	0.87571716
A_PRJEB42363_c2591_50_GutGetoNega	-3.6099615	-2.5976915
A_PRJEB42363_c2591_51_GutGetoNega	-5.319873	0.4168558
A_PRJEB42363_c2591_52_GutGetoNega	-0.8326616	-4.430372
A_PRJEB42363_c2591_53_GutGetoNega	-4.38027	-3.5811882
A_PRJEB42363_c2591_54_GutGetoNega	-5.8340006	-5.3977137
A_PRJEB42363_c2591_55_GutGetoNega	-4.1590595	0.8534527
A_PRJEB42363_c2591_56_GutGetoNega	-3.9336395	-1.4469051
A_PRJEB42363_c2591_57_GutGetoNega	-4.5638313	1.8927784
A_PRJEB42363_c2591_58_GutGetoNega	-7.3458166	-4.005522
A_PRJEB42363_c2591_59_GutGetoNega	-3.519144	-3.2382364
A_PRJEB42363_c2591_5_GutGetoPosi	-8.973963	-5.8368244
A_PRJEB42363_c2591_5_GutProdPosi	-7.1271534	-0.09911919
A_PRJEB42363_c2591_60_GutGetoNega	-0.44054413	-4.105343
A_PRJEB42363_c2591_61_GutGetoNega	2.594736	-3.602398
A_PRJEB42363_c2591_62_GutGetoNega	-1.6817818	-2.9929924
A_PRJEB42363_c2591_63_GutGetoNega	-3.6345263	-3.0540962
A_PRJEB42363_c2591_64_GutGetoNega	-3.2106905	-1.7441769
A_PRJEB42363_c2591_65_GutGetoNega	-1.8852139	-1.9156094
A_PRJEB42363_c2591_66_GutGetoNega	-2.4599571	-2.9586182
A_PRJEB42363_c2591_6_GutGetoPosi	-6.950308	-3.6364145
A_PRJEB42363_c2591_6_GutProdPosi	-12.774595	8.770016
A_PRJEB42363_c2591_7_GutGetoPosi	-8.501846	-7.2994156
A_PRJEB42363_c2591_8_GutGetoPosi	-8.154081	-7.1500416
Alp_MG945509_m1761-1801_11_RefGetoPosi	-7.512211	-1.9577618
Alp_MG945509_m1761-1801_13_RefGetoPosi	-0.60808086	-4.6439734
Alp_MG945509_m1761-1801_14_RefGetoPosi	-2.2935114	-5.4646034
Alp_MG945509_m1761-1801_15_RefGetoPosi	-1.9999542	-6.7379875
Alp_MG945509_m1761-1801_16_RefGetoPosi	-7.448326	0.26667404
Alp_MG945509_m1761-1801_17_RefGetoPosi	-9.580515	-6.1797657
Alp_MG945509_m1761-1801_18_RefGetoPosi	-7.659149	-5.875696
Alp_MG945509_m1761-1801_19_RefGetoPosi	-9.242664	-5.627228
Alp_MG945509_m1761-1801_1_RefGetoPosi	-6.316971	-5.8879614
Alp_MG945509_m1761-1801_1_RefProdPosi	10.751724	3.1868515
Alp_MG945509_m1761-1801_21_RefGetoPosi	-8.637339	-5.2770805
Alp_MG945509_m1761-1801_22_RefGetoPosi	-6.42959	-3.441063
Alp_MG945509_m1761-1801_24_RefGetoPosi	-6.9375134	-2.7245636
Alp_MG945509_m1761-1801_26_RefGetoPosi	-3.3968964	-3.2024221
Alp_MG945509_m1761-1801_28_RefGetoPosi	-5.712469	-4.541361
Alp_MG945509_m1761-1801_29_RefGetoPosi	-8.757458	-2.4514112
Alp_MG945509_m1761-1801_2_RefGetoPosi	-7.912649	-7.2244263
Alp_MG945509_m1761-1801_2_RefProdPosi	0.89758873	-0.5357361
Alp_MG945509_m1761-1801_30_RefGetoPosi	-2.4104261	-9.619606
Alp_MG945509_m1761-1801_31_RefGetoPosi	-7.529893	-1.8878746
Alp_MG945509_m1761-1801_32_RefGetoPosi	-5.9133854	-3.0685558
Alp_MG945509_m1761-1801_34_RefGetoPosi	-4.516081	-5.014513
Alp_MG945509_m1761-1801_35_RefGetoNega	-3.3946152	-1.4605484
Alp_MG945509_m1761-1801_36_RefGetoNega	-0.6849556	-4.9146843
Alp_MG945509_m1761-1801_37_RefGetoNega	-1.146244	-1.4261932
Alp_MG945509_m1761-1801_38_RefGetoNega	0.30921173	-4.701028
Alp_MG945509_m1761-1801_39_RefGetoNega	-0.44673252	-2.951086
Alp_MG945509_m1761-1801_3_RefGetoPosi	-4.94384	-6.5139904
Alp_MG945509_m1761-1801_3_RefProdNega	-1.2667236	-5.699355
Alp_MG945509_m1761-1801_40_RefGetoNega	-1.380621	-4.4213696
Alp_MG945509_m1761-1801_41_RefGetoNega	-1.4887085	-7.0361385
Alp_MG945509_m1761-1801_42_RefGetoNega	-3.4329576	-4.7009563
Alp_MG945509_m1761-1801_43_RefGetoNega	-0.2590294	-2.200056
Alp_MG945509_m1761-1801_44_RefGetoNega	-1.1375141	-6.312134
Alp_MG945509_m1761-1801_45_RefGetoNega	-3.5589285	-3.2783966
Alp_MG945509_m1761-1801_46_RefGetoNega	-4.5652084	0.5976496
Alp_MG945509_m1761-1801_47_RefGetoNega	-0.77633095	-5.376233
Alp_MG945509_m1761-1801_48_RefGetoNega	-1.4921665	-9.117876
Alp_MG945509_m1761-1801_49_RefGetoNega	-2.9841995	-0.82353115
Alp_MG945509_m1761-1801_4_RefGetoPosi	-7.864209	-6.6814814
Alp_MG945509_m1761-1801_4_RefProdPosi	4.247382	14.496166
Alp_MG945509_m1761-1801_51_RefGetoNega	0.08160019	-4.933097
Alp_MG945509_m1761-1801_52_RefGetoNega	-2.7528152	-3.0300913
Alp_MG945509_m1761-1801_53_RefGetoNega	1.9168901	-1.921052
Alp_MG945509_m1761-1801_54_RefGetoNega	-4.63068	-1.6423702
Alp_MG945509_m1761-1801_55_RefGetoNega	-2.7245712	-1.3392067
Alp_MG945509_m1761-1801_56_RefGetoNega	-4.659239	-4.288291
Alp_MG945509_m1761-1801_57_RefGetoNega	-4.891445	1.4038525
Alp_MG945509_m1761-1801_58_RefGetoNega	-2.9885798	-1.3203726
Alp_MG945509_m1761-1801_59_RefGetoNega	-0.97976017	-5.681077
Alp_MG945509_m1761-1801_5_RefGetoPosi	-1.9586115	-6.080719
Alp_MG945509_m1761-1801_5_RefProdPosi	-1.2546215	-1.0507755
Alp_MG945509_m1761-1801_6_RefGetoPosi	-6.0028524	-5.0201674
Alp_MG945509_m1761-1801_6_RefProdPosi	-0.12509346	0.64016724
Alp_MG945509_m1761-1801_7_RefGetoPosi	-0.7296524	-9.467545
Alp_MG945509_m1761-1801_7_RefProdPosi	-0.8480139	1.2318554
Alp_MG945509_m1761-1801_8_RefGetoPosi	-8.58098	-4.878084
Alp_MG945509_m1761-1801_8_RefProdPosi	-12.899591	9.5831375
Alp_MG945509_m1761-1801_9_RefGetoPosi	-8.112875	-5.424999
Alp_MG945638_m7092-1602_10_RefGetoPosi	-8.142553	-4.9743996
Alp_MG945638_m7092-1602_12_RefGetoPosi	-1.7155323	-8.273199
Alp_MG945638_m7092-1602_13_RefGetoPosi	-4.768112	-4.6108894
Alp_MG945638_m7092-1602_15_RefGetoPosi	-8.921122	-4.434025
Alp_MG945638_m7092-1602_16_RefGetoPosi	-6.558893	-4.2211647
Alp_MG945638_m7092-1602_17_RefGetoPosi	-8.131693	-3.9852047
Alp_MG945638_m7092-1602_18_RefGetoPosi	-7.884696	-7.12333
Alp_MG945638_m7092-1602_19_RefGetoPosi	-9.521582	-5.8484077
Alp_MG945638_m7092-1602_1_RefGetoPosi	-7.7048264	-4.8071365
Alp_MG945638_m7092-1602_1_RefProdPosi	11.036648	3.3197346
Alp_MG945638_m7092-1602_21_RefGetoPosi	-7.1453	-2.125762
Alp_MG945638_m7092-1602_22_RefGetoPosi	-4.3136005	-6.5389023
Alp_MG945638_m7092-1602_23_RefGetoPosi	-1.5182457	-4.63225
Alp_MG945638_m7092-1602_25_RefGetoPosi	-4.3597536	-2.5009031
Alp_MG945638_m7092-1602_27_RefGetoPosi	-7.619644	-2.3028593
Alp_MG945638_m7092-1602_28_RefGetoPosi	-2.908348	-7.348587
Alp_MG945638_m7092-1602_2_RefGetoPosi	-3.3942604	-3.5816917
Alp_MG945638_m7092-1602_2_RefProdPosi	1.089077	0.17506027
Alp_MG945638_m7092-1602_30_RefGetoPosi	-8.241066	-7.3207035
Alp_MG945638_m7092-1602_32_RefGetoPosi	-7.17015	-0.3397522
Alp_MG945638_m7092-1602_33_RefGetoPosi	-6.7641907	-5.190175
Alp_MG945638_m7092-1602_34_RefGetoPosi	-6.5174217	-3.5600958
Alp_MG945638_m7092-1602_35_RefGetoPosi	-2.2052708	-0.883152
Alp_MG945638_m7092-1602_36_RefGetoPosi	-5.545273	-3.6089935
Alp_MG945638_m7092-1602_37_RefGetoPosi	-4.5600443	-3.8831272
Alp_MG945638_m7092-1602_39_RefGetoPosi	-7.565277	-4.712265
Alp_MG945638_m7092-1602_3_RefGetoPosi	-7.5303993	-3.0875874
Alp_MG945638_m7092-1602_3_RefProdPosi	3.9672165	14.6734085
Alp_MG945638_m7092-1602_40_RefGetoNega	-2.148428	-1.5103245
Alp_MG945638_m7092-1602_41_RefGetoNega	-2.554428	-4.5698185
Alp_MG945638_m7092-1602_42_RefGetoNega	-3.5156631	-3.8757677
Alp_MG945638_m7092-1602_43_RefGetoNega	-2.4763355	-4.407467
Alp_MG945638_m7092-1602_44_RefGetoNega	-0.8460846	-3.2035065
Alp_MG945638_m7092-1602_45_RefGetoNega	-4.314537	-2.4917822
Alp_MG945638_m7092-1602_46_RefGetoNega	-1.6914921	-2.5655432
Alp_MG945638_m7092-1602_47_RefGetoNega	-1.9617062	-2.7653446
Alp_MG945638_m7092-1602_48_RefGetoNega	-1.5890656	-1.8325367
Alp_MG945638_m7092-1602_49_RefGetoNega	-2.0319061	-1.4527273
Alp_MG945638_m7092-1602_4_RefGetoPosi	-7.0656033	-3.3449383
Alp_MG945638_m7092-1602_4_RefProdPosi	-2.2371159	-4.0792484
Alp_MG945638_m7092-1602_50_RefGetoNega	-0.3959942	-2.5997677
Alp_MG945638_m7092-1602_51_RefGetoNega	-2.4970245	-4.210536
Alp_MG945638_m7092-1602_52_RefGetoNega	-3.4424515	-5.7226315
Alp_MG945638_m7092-1602_53_RefGetoNega	-3.7607975	-5.9117565
Alp_MG945638_m7092-1602_54_RefGetoNega	-3.6552143	-5.0523167
Alp_MG945638_m7092-1602_55_RefGetoNega	-1.5913696	-1.6461887
Alp_MG945638_m7092-1602_56_RefGetoNega	-3.7016096	-1.7390347
Alp_MG945638_m7092-1602_57_RefGetoNega	-3.0088444	-7.629614
Alp_MG945638_m7092-1602_58_RefGetoNega	-2.8986626	-3.7646532
Alp_MG945638_m7092-1602_59_RefGetoNega	2.8822765	-3.662527
Alp_MG945638_m7092-1602_5_RefGetoPosi	-8.933459	-4.9910526
Alp_MG945638_m7092-1602_5_RefProdPosi	-2.7839317	-3.0926914
Alp_MG945638_m7092-1602_60_RefGetoNega	-3.3417578	-3.003397
Alp_MG945638_m7092-1602_61_RefGetoNega	-2.1981316	-1.170474
Alp_MG945638_m7092-1602_62_RefGetoNega	-2.2416878	-3.892376
Alp_MG945638_m7092-1602_63_RefGetoNega	-4.6923285	-1.195817
Alp_MG945638_m7092-1602_64_RefGetoNega	-4.3416147	1.5988073
Alp_MG945638_m7092-1602_65_RefGetoNega	-1.7532454	-1.3290977
Alp_MG945638_m7092-1602_66_RefGetoNega	-4.4798164	1.3059311
Alp_MG945638_m7092-1602_67_RefGetoNega	-4.3819447	-1.8719816
Alp_MG945638_m7092-1602_68_RefGetoNega	0.6202774	-3.0370026
Alp_MG945638_m7092-1602_69_RefGetoNega	-4.004133	-2.0171814
Alp_MG945638_m7092-1602_6_RefGetoPosi	-7.726671	-3.8857384
Alp_MG945638_m7092-1602_6_RefProdPosi	-3.8121443	-6.4044714
Alp_MG945638_m7092-1602_70_RefGetoNega	-2.0536718	-1.1036053
Alp_MG945638_m7092-1602_71_RefGetoNega	-3.4763632	-3.577817
Alp_MG945638_m7092-1602_7_RefGetoPosi	-7.7442245	-3.2742844
Alp_MG945638_m7092-1602_7_RefProdPosi	-13.094643	10.697592
Alp_MG945638_m7092-1602_8_RefGetoPosi	-4.144374	-7.539667
Alp_MG945638_m7092-1602_8_RefProdPosi	-12.823294	8.936361
Alp_MG945638_m7092-1602_9_RefGetoPosi	-7.9493465	-6.047909
Amo_MF101922_vB_RpoMi-Mini_10_RefGetoPosi	-1.1216707	-5.032158
Amo_MF101922_vB_RpoMi-Mini_11_RefGetoPosi	-0.25318527	-3.4639072
Amo_MF101922_vB_RpoMi-Mini_12_RefGetoPosi	-0.9754429	-4.754691
Amo_MF101922_vB_RpoMi-Mini_13_RefGetoPosi	-0.43811417	-9.647781
Amo_MF101922_vB_RpoMi-Mini_14_RefGetoPosi	-0.9572334	-6.1892366
Amo_MF101922_vB_RpoMi-Mini_16_RefGetoPosi	-2.2562304	-5.08844
Amo_MF101922_vB_RpoMi-Mini_17_RefGetoPosi	-0.6477318	-9.806808
Amo_MF101922_vB_RpoMi-Mini_18_RefGetoPosi	-1.6277714	-6.570122
Amo_MF101922_vB_RpoMi-Mini_19_RefGetoPosi	-0.8766651	-4.5945683
Amo_MF101922_vB_RpoMi-Mini_1_RefGetoPosi	-0.1742487	-8.301838
Amo_MF101922_vB_RpoMi-Mini_1_RefProdPosi	10.685749	3.621399
Amo_MF101922_vB_RpoMi-Mini_20_RefGetoPosi	-1.4516335	-6.81464
Amo_MF101922_vB_RpoMi-Mini_22_RefGetoPosi	-2.011692	-5.2132435
Amo_MF101922_vB_RpoMi-Mini_23_RefGetoPosi	-2.6615944	-4.796237
Amo_MF101922_vB_RpoMi-Mini_25_RefGetoPosi	0.35339737	-4.4944468
Amo_MF101922_vB_RpoMi-Mini_26_RefGetoPosi	0.0696516	-7.9407215
Amo_MF101922_vB_RpoMi-Mini_27_RefGetoNega	-0.91070557	-3.632577
Amo_MF101922_vB_RpoMi-Mini_28_RefGetoNega	0.2876587	-0.8019085
